,취업인원수,성별,연령,가중값,학력,수학구분,총소비지출액,의류신발,음식,생활필수,여가,IT 및 교육,건강 및 미용
4113,1,2,24,285.8153,6,1,1089895,0.05505117465443919,0.3741644837346717,0.5271058221204795,0.0022937989439349663,0.0,0.04138472054647466
4114,1,1,26,285.8153,7,2,874410,0.031202753856886357,0.3210736382246315,0.3741265539049187,0.18852712114454317,0.0,0.08506993286902026
4115,1,2,20,285.8153,6,2,1466625,0.13125372879911362,0.4999369300264212,0.2596130571891247,0.044360351146339384,0.0,0.0648359328390011
4116,0,2,24,285.8153,6,1,1342148,0.062258409653778865,0.351585667154442,0.4100069440926038,0.11662871754828827,0.016689664627149912,0.042830596923737176
4117,1,2,26,285.8153,6,1,1152275,0.138708207676119,0.18094638866590007,0.19035386517975308,0.16601939641144692,0.0,0.32397214206678093
4203,1,2,26,293.7752,6,1,802400,0.0955358923230309,0.47045114656031906,0.32306081754735794,0.08182951146560319,0.0,0.029122632103688935
4212,0,1,29,912.1671,6,1,1153190,0.005372922068349535,0.2817696997025642,0.4423121948681484,0.1786089022624199,0.0,0.09193628109851802
4215,1,1,27,570.6611,7,2,1025925,0.06823110851183078,0.48680459097887274,0.38501839803104515,0.02631771328313473,0.0,0.0336281891951166
4231,1,1,27,1067.5794,6,1,1480038,0.10066903687608021,0.44491830615159883,0.31820196508468024,0.028263463505666747,0.0,0.10794925535695706
4232,1,1,25,1067.5794,6,5,1381327,0.025046205568992716,0.4732043896919412,0.38070565477978785,0.0829658726717135,0.0,0.03807932517065112
4233,1,2,20,1067.5794,6,2,1108040,0.035619652720118404,0.22183314681780442,0.33771795242049024,0.16538211616909138,0.1534240641132089,0.08602397025378145
4234,1,2,23,816.3649,6,2,722727,0.026704412592860098,0.22367090201417686,0.509330632451811,0.011599123873883222,0.0,0.22869492906726882
4235,1,2,23,816.3649,6,2,2091064,0.12007332152435315,0.11411080674718707,0.4484563839270343,0.16191852568835768,0.08929521047658034,0.06614622986192675
4236,1,2,21,816.3649,6,2,1002835,0.023320885290202275,0.323306426281492,0.4652091321104668,0.09020427089202113,0.016286826845891895,0.08167146140691141
4254,1,1,29,798.0847,6,1,2296994,0.0,0.1967353854646551,0.5656915081188719,0.2321786648114884,0.0,0.005394441604984601
4255,1,2,26,538.9737,6,1,1561333,0.005123826883822989,0.3563781717289009,0.545468519527865,0.051558508018468834,0.016011959011946842,0.02545901482899548
4258,1,1,20,271.5499,6,5,557540,0.0,0.5961007281988736,0.30270294508017365,0.006315241955734118,0.0,0.09488108476521864
4260,0,2,24,1211.1956,4,1,1335836,0.08179297458670076,0.2545626858386808,0.2996977173844694,0.06773286541162238,0.0020331837141685056,0.29417982446947083
4264,1,2,27,251.7361,6,1,818192,0.17352895163971294,0.4260980307800614,0.24330719439935858,0.07629627275749458,0.006111035062674776,0.07465851536069773
4265,1,2,27,1318.7866,6,1,1589439,0.04216896653473332,0.2729088691041304,0.27119946094187947,0.14558029594089486,0.02369829858207833,0.24444410889628354
4266,1,2,24,1318.7866,6,1,1462975,0.062016097335907995,0.2505900647652899,0.3712893248346691,0.10982826090671406,0.0,0.20627761923477844
4267,1,2,24,1067.0506,6,1,1982632,0.14512829410601666,0.27076229981156363,0.3547516634453595,0.14682099350762018,0.009102042133890707,0.07343521137558559
4286,1,1,25,262.8852,6,1,508450,0.0,0.47520896843347427,0.38983184187235714,0.04035795063428066,0.0,0.09460123905988789
4292,1,2,28,293.7752,6,1,1574029,0.08633894292925988,0.155486334749868,0.2721550873586192,0.056225139435169234,0.0,0.4297944955270837
4318,1,1,24,769.6227,6,1,1832303,0.001773724105674662,0.17427030354695702,0.3573497396445893,0.1481196068554164,0.0,0.3184860800860993
4323,1,2,27,755.5824,5,1,1735416,0.11158131537337446,0.2083229611804893,0.43336410405343734,0.05954364832409059,0.05762307135580172,0.1295648997128066
4351,0,1,26,1750.3976,5,1,1204961,0.017344959712389033,0.5581749118851149,0.32991441216769674,0.03707671866558337,0.008098187410214936,0.04939164006137958
4363,1,1,26,296.492,4,1,1586794,0.0,0.28911125199616333,0.6247238141812989,0.052071031274380924,0.0,0.03409390254815685
4365,1,1,27,805.0451,6,1,1661911,0.020458375929878314,0.27854500030386703,0.3379910235867023,0.09962928219381183,0.07621767952676166,0.18715924017591795
4379,1,1,29,293.7752,4,1,3279756,0.2303842115084171,0.2857743076009313,0.17854072071215055,0.030711735873034458,0.0,0.2745890243054666
4409,1,2,27,833.1325,6,1,1607927,0.17523307961120124,0.35447069425415456,0.20709895411918575,0.028244441445413878,0.10386043645016223,0.13109301603866344
4412,1,2,21,312.5958,4,1,1598777,0.1322854907219706,0.20039255005544862,0.1173221781399157,0.3102258789061889,0.168879086952089,0.07089481522438715
4424,0,2,24,2102.5212,6,2,827391,0.017829538875815665,0.37010434002787074,0.24934885682827104,0.1965842026321292,0.040086247010180195,0.12604681462573317
4438,1,1,26,1426.7891,6,1,1189350,0.1001244377180813,0.4270055072098205,0.2836625047294741,0.031697145499642664,0.029427838735443728,0.12808340690293016
4443,1,1,28,1094.285,4,1,1178958,0.0006361549775310062,0.3060075083251481,0.513780813226595,0.12076426810793939,0.006340344609392362,0.0524709107533941
4444,0,1,23,1096.442,6,2,2381049,0.16126043605150503,0.34037980738741624,0.24580888507544363,0.04335904049013691,0.07039964318247965,0.13879302777893274
4445,1,2,25,1677.8684,4,1,2233176,0.07182505991466862,0.4543305140302421,0.3156920905472744,0.03421763443633641,0.0022389637001293226,0.12169528957860912
4448,1,2,29,1346.0834,5,4,1435584,0.12268665574428246,0.33800390642414513,0.364325598502073,0.09573873768445455,0.0,0.07924440506441978
4449,1,1,24,1272.8931,6,2,645342,0.06777491624595951,0.5846589870177363,0.18239476122738021,0.14740246257023407,0.0033315668281314404,0.014437306110558433
4450,1,2,21,849.1439,6,2,879703,0.221397448911735,0.3170490495087547,0.20022212042018728,0.1336394214865699,0.06695441529698092,0.060739817870349426
4451,1,2,23,223.3017,6,2,811770,0.06652130529583503,0.2059696712122892,0.5841186542986314,0.0492750409598778,0.0,0.09411532823336659
4452,1,2,20,841.2476,6,2,1349278,0.19461000624037447,0.4051077687474338,0.08832723871581691,0.10503765717665299,0.00305719058637286,0.2038608796704608
4454,1,2,21,1049.5914,6,2,1475689,0.1245560548326917,0.44138500727456803,0.11673868952062393,0.11936119331376734,0.0352377770654928,0.1627212779928562
4459,0,1,23,262.8852,6,2,1130756,0.0,0.4799886093905316,0.26973989083409683,0.21453788438885135,0.027415286763899552,0.008318328622620618
4462,1,2,29,1212.9699,6,1,1693149,0.17078473306247707,0.22720268564668555,0.2753319406620445,0.11993215009429176,0.04971033264054138,0.15703815789395972
4477,1,1,26,1436.5993,7,2,1268017,0.08449571259691313,0.4039054681443545,0.21483071599197803,0.07427029763796542,0.11875313974497187,0.10374387725085704
4478,1,2,26,1436.5993,6,1,2086369,0.0998960394829486,0.2366350343587352,0.27442940342767747,0.05142810308243652,0.2398823026990911,0.09772863764751105
4479,1,2,24,1436.5993,7,2,1186033,0.06350750780121632,0.46602750513687224,0.13527195280401136,0.028688915063914747,0.1685813126616207,0.1379228065323646
4480,1,1,25,1436.5993,7,2,2526356,0.006834745380302697,0.15913869620908533,0.2119182728008246,0.2663100528983247,0.30148799298277834,0.05430984390165123
4481,1,1,25,1153.3963,7,2,1739110,0.07525918429541548,0.37677662712536875,0.34274657727228297,0.08743092731339593,0.09721294225207146,0.02057374174146546
4483,1,1,25,877.7809,7,2,1788962,0.10233532070552645,0.44602344823422746,0.27693042110452876,0.10155050805998116,0.0,0.07316086087910197
4533,1,2,22,1633.2587,6,2,1312878,0.023585588302949705,0.2219475076892141,0.33748680380050544,0.16436561508380823,0.14225769645008904,0.11035678867343347
4535,1,2,23,581.4264,6,2,670320,0.20437999761308032,0.3018334526793173,0.2719522019334049,0.10204081632653061,0.0,0.11979353144766679
4536,0,1,25,1051.8323,6,2,619458,0.008031214384187467,0.5594697299897653,0.15246069951473706,0.1614233733360454,0.04842943347248724,0.07018716361722667
4537,0,1,24,1633.2587,5,2,854166,0.007219908074074594,0.36497472388271135,0.5487867697847959,0.026175239941650687,0.0,0.052845699782009585
4539,1,2,27,1677.8684,6,1,1717864,0.03469599456068699,0.2831906367442359,0.3081914517097977,0.32711378782022327,0.0,0.04680812916505614
4540,0,1,22,581.4264,6,2,922537,0.18240677609678527,0.3107192448649756,0.22656001873095605,0.14506193247533702,0.0,0.13525202783194604
4545,1,2,25,1821.167,6,1,2104119,0.15793260742381965,0.39394112215136123,0.24490392416018295,0.07238516452729148,0.030100008602175068,0.10073764839346064
4555,1,1,29,1395.6648,7,2,2408213,0.018817687638095135,0.24653301016147658,0.4561299187405765,0.013609261307035549,0.2116370105136049,0.053273526884872725
4561,1,2,25,1345.2559,7,2,1864027,0.043863098549538175,0.20208827447241912,0.34105997391668685,0.045901695629945276,0.2509706136230859,0.11611634380832467
4616,0,2,25,1005.8845,6,1,1467602,0.05880545270447982,0.3408642125044801,0.4712483357204474,0.0645454285289881,0.0,0.06453657054160461
4617,1,1,29,319.9568,6,1,2020900,0.01581473600870899,0.13521203424216932,0.3815968133010045,0.4167930130140037,0.0,0.050583403434113515
4618,1,2,26,1925.7288,6,1,1184282,0.10348126544184577,0.33888296875237484,0.4653199153579975,0.03258514441661699,0.0,0.05972986163768427
4619,1,2,24,1925.7288,4,1,1002346,0.019866393440987444,0.3394466581400036,0.4685856979526032,0.05468071903314824,0.0,0.11742152909274842
4620,1,1,28,1218.487,6,1,1406382,0.004444027298415367,0.2980612664269025,0.5650591375600654,0.03591627310360912,0.008088129683115968,0.08843187697225932
4622,1,2,29,1538.4438,7,1,1648580,0.027769353018961773,0.30268837423722234,0.44276286258476993,0.0777869439153696,0.005337927185820524,0.1436539324752211
4623,1,2,27,579.01,6,1,1103029,0.06193853470760968,0.29924145240061684,0.3690410678232395,0.058746415552084305,0.0,0.2110325295164497
4624,1,2,21,332.4375,4,1,924839,0.18117748062095132,0.20766857799033128,0.4331218731043998,0.07981713573930165,0.0,0.09821493254501594
4641,1,2,22,1702.1995,6,2,809119,0.09043416357791623,0.504820675327115,0.09963800133231329,0.0719560410767761,0.10896666621349888,0.12418445247238045
4642,0,1,25,1702.1995,6,5,939157,0.03513044144908679,0.5543205236185217,0.19257270083702724,0.1438194039974147,0.0,0.07415799488264475
4643,1,2,20,299.3171,6,2,758213,0.0,0.5227198689550298,0.08626863427559274,0.012529460718821757,0.0,0.3784820360505557
4644,1,2,20,1702.1995,6,2,939345,0.0306947926480686,0.3016580702510792,0.04285858763287184,0.009137217955064433,0.5770339970937196,0.038617334419196354
4645,0,1,24,1721.1884,6,2,452893,0.018768230023427167,0.4250407932999627,0.10578878454734342,0.383351034350277,0.018216223258032252,0.04883493452095749
4646,1,1,25,299.3171,6,3,476210,0.0,0.4880199911803616,0.14638499821507317,0.3149870855294933,0.0,0.05060792507507192
4647,1,1,24,262.8852,6,2,1031050,0.0,0.5145240289025751,0.4491052810241986,0.0247320692497939,0.0,0.011638620823432424
4685,1,1,24,860.6411,5,5,1482653,0.002247997339903538,0.20980836379112308,0.44934789192076635,0.04277265145654445,0.0,0.2958237699583112
4700,1,1,29,276.3007,6,1,619775,0.0,0.3666975918680166,0.45541527167117096,0.12480335605663345,0.023395587108224758,0.029688193295954176
4702,1,2,25,276.3007,6,1,831190,0.07014040111165919,0.17619316883023137,0.49978945848722917,0.04607851393784815,0.0,0.20779845763303215
4711,0,1,29,387.285,6,4,1508636,0.0,0.30198802096728433,0.6436038911970814,0.037656532125708256,0.0,0.016751555709926053
4741,1,1,27,1217.9665,4,1,1379043,0.013506467891139,0.3134434531773121,0.44590632779398465,0.10096566967092396,0.0,0.12617808146664028
4752,1,2,28,976.8689,7,1,2192393,0.13038218968953103,0.2931367688183642,0.330905544763188,0.10288848760235961,0.0,0.14268655300395505
4753,0,1,22,976.8689,6,2,687948,0.0,0.5577645403431655,0.17488385750085764,0.24077982638222656,0.0,0.02657177577375034
4754,1,2,27,976.8689,7,1,3595671,0.1406424558865369,0.17050725719900403,0.30506378364427666,0.10918101238962075,0.0014650951102033528,0.2731401176581506
4756,1,1,27,976.8689,7,1,1086283,0.06094176195337679,0.45829493787530506,0.2286724545997682,0.14453876199848475,0.0036822816890257877,0.10386980188403942
4780,1,2,26,1626.0898,4,1,1499106,0.07237646970928006,0.36851430119017603,0.4174261193004364,0.07231843512066526,0.0014455282014747457,0.06791914647796754
4786,1,2,28,493.6785,4,1,1361342,0.04478668842950559,0.28640121292077964,0.46325978336083073,0.09474254081634152,0.036361178895531025,0.07444859557701151
4787,1,2,20,213.4567,4,1,959900,0.11459527034066049,0.20298989478070634,0.5595374518178977,0.10131263673299302,0.0,0.021564746327742475
4788,1,1,29,213.4567,6,1,1829043,0.003280404014558433,0.3593709934648885,0.4462585078644953,0.06320573108450704,0.0,0.1278843635715508
4855,1,1,25,920.7197,6,1,1537706,0.10944875028126314,0.2670406436601015,0.3877925949433767,0.1722572455332814,0.0,0.06346141590134916
4936,0,1,25,496.0275,5,1,1209710,0.011531689413165139,0.3632151507386068,0.5126063271362558,0.08578502285671773,0.0,0.026861809855254565
4938,1,2,21,654.2284,4,1,1748929,0.2019024214247691,0.16163777946388905,0.2980258203734972,0.020929380209259496,0.0,0.3175045985285852
4939,1,1,25,424.6922,5,1,1653610,0.0034167669523043525,0.27446012058466024,0.4731526780800793,0.17023361010153543,0.0,0.07873682428142065
4946,1,1,25,1013.8501,5,1,1008727,0.0,0.2404020116443795,0.4762368807417666,0.16489397032100855,0.11565765563923638,0.002808490305107328
4966,1,1,21,1273.7126,4,1,1716621,0.042156655429474534,0.22603708098642625,0.3437858444001326,0.04606899251494651,0.3248632050988541,0.01708763903039751
4968,1,1,29,2073.2535,4,1,1422138,0.10371567316252009,0.28472201713195205,0.413348774872762,0.1606215430570029,0.0,0.03759269494240362
5027,1,1,29,519.8523,4,1,2777779,0.005345997647761035,0.42900281123876305,0.40278582277423797,0.038634463000836276,0.0,0.12423126533824325
5028,1,1,23,519.8523,4,1,2001165,0.028814715428263037,0.26741672975491776,0.36111215217136017,0.24618509718089213,0.0,0.09647130546456689
5030,1,1,26,256.3977,6,1,1753344,0.24113921740400057,0.24867339210103664,0.3769961855745364,0.01365961271718499,0.0,0.11953159220324135
5041,1,1,25,2503.0257,5,1,1635283,0.08336599842351446,0.3795232996368213,0.23313518210609419,0.142568595160593,0.0,0.16140570164307952
5108,1,2,26,1806.4287,5,1,1723121,0.05996560891545051,0.20042991757398348,0.4150608111676429,0.04125479290194943,0.0,0.2832888694409737
5126,1,1,21,309.2524,4,1,4317890,0.06392010912737471,0.17847374527836513,0.11476554520842355,0.07337264265648268,0.5608989575927131,0.008569000136640813
5183,1,1,25,2561.7955,4,1,1997023,0.04951770710702881,0.3495262698526757,0.34291242514482806,0.11575029431308503,0.03154695764645675,0.11074584519056616
5294,1,2,29,282.2601,7,1,1750647,0.1684902781657296,0.19886362013586978,0.31212003333624655,0.2652990580054117,0.033130608283680266,0.022097544507830535
5326,1,1,26,562.9584,6,1,4610138,0.016067631814926146,0.11851185365817683,0.7717543379395584,0.017101006520846014,0.0,0.07656517006649259
5327,1,2,29,562.9584,5,1,1351707,0.05257056447884046,0.39276115311972193,0.2796160706425283,0.16161194696779702,0.0,0.11344026479111227
5354,1,2,27,193.9136,6,1,2851829,0.11571451163446336,0.18969054596190726,0.45448026512108547,0.1569259587443707,0.0008766304010513954,0.08231208813712182
5357,1,1,26,86.9081,6,1,860837,0.10443324345956319,0.2740820852263553,0.31842265144272375,0.05314594981396013,0.16147075462602095,0.08844531543137667
5358,1,1,27,86.9081,6,1,2445767,0.0,0.2903915213509709,0.23901295585393048,0.07092866982014231,0.17172527064107088,0.22794158233388545
5481,0,1,22,163.6742,6,2,7084272,0.19858074337066675,0.15884624418712326,0.22467545006741696,0.2270504294583833,0.10685289892878196,0.0839943751453925
5510,1,1,24,437.8786,4,1,1368450,0.05646169023347583,0.35562570791771714,0.4553867514341043,0.07553655595747014,0.009496145273849977,0.04749534144470021
5521,1,1,23,511.2269,6,2,1450463,0.035177043468189124,0.4060841262410692,0.31519521697554503,0.1770358844038076,0.0394494723409008,0.027057567135459506
5534,1,1,29,203.5123,6,1,1919813,0.19030759766706445,0.27893081253226226,0.3237242377252368,0.17017282412401624,0.0,0.03686452795142027
5545,1,1,29,480.7495,6,1,1747646,0.006745073086883728,0.42976037481274815,0.3640811697563465,0.14067665877414534,0.012874460846189675,0.0458639793184661
5546,1,2,23,268.5393,4,1,1115484,0.05693761631722194,0.23071330471795204,0.4586403749403846,0.015129755334903952,0.0,0.23857805221769204
5556,0,1,26,841.4138,4,1,976490,0.0,0.3388595889358826,0.49214943317391885,0.15434464254626262,0.0,0.014644287191881124
5649,1,2,20,807.9032,5,2,982685,0.11376992627342435,0.3053063799691661,0.2941074708579046,0.09394668688338582,0.015060777359988196,0.1778087586561309
5696,0,1,28,6742.9305,6,5,926532,0.017808343370763233,0.35493647278237556,0.29180427659271346,0.23239564310784733,0.08436513795529998,0.018690126191000418
5716,1,2,28,4537.3935,6,1,2002083,0.16976918539341276,0.3611273858276605,0.18475857394523604,0.1784985937146462,0.0,0.10584576163925272
5757,0,1,21,4147.1751,4,1,424159,0.07102289471636815,0.4538981844072624,0.23452526057445439,0.18096515693407425,0.0,0.059588503367840835
5788,0,2,21,4668.002,5,2,1717872,0.0058211554760773795,0.24188530926634813,0.46415507092495834,0.02379106243072825,0.0,0.26434740190188794
5789,1,2,24,1842.4273,6,1,1677812,0.045148085721165424,0.25622775376502255,0.5173791819345671,0.07825370184502196,0.014781155457226436,0.08821012127699647
5792,0,2,22,6334.964,5,2,1857644,0.019971533835331203,0.17359354106599542,0.3816420153700063,0.04825144107267054,0.33196188290113715,0.04458012407113526
5793,1,1,28,6334.964,5,1,1967444,0.05823291539682959,0.22783367658749118,0.36452219224537014,0.21073636657510963,0.032952907427098305,0.10572194176810115
5794,1,2,22,1223.7932,5,1,2707175,0.08101027824207892,0.3789189838115379,0.2875089345904864,0.1730667577825593,0.0,0.07949504557333752
5798,1,1,26,3363.4578,6,1,2424068,0.03405432520869876,0.3070932828617019,0.32270711877719604,0.2078926828785331,0.09189676197202389,0.03635582830184632
5889,0,2,22,4246.556,4,1,2679027,0.06230657623084799,0.22550537937840864,0.34903754236146184,0.22038449033921645,0.07756547433079249,0.0652005373592726
5920,0,2,29,3373.6391,5,1,2219889,0.024843584521568422,0.1484794960468744,0.1590561510057485,0.049782218840671764,0.0,0.6178394505310851
5921,1,2,22,3373.6391,5,1,1331037,0.06945186347186443,0.4251384446863611,0.357289842431127,0.014161890315596035,0.0009391173949334241,0.13302034428794993
5961,0,1,26,807.9032,6,2,536610,0.022362609716553922,0.27750135107433704,0.3762509084810197,0.13175304224669684,0.0,0.19213208848139243
6023,1,2,23,5958.0427,5,1,1640599,0.016081321517323856,0.430785341207693,0.40641436450954804,0.06899126477585321,0.0009752535506848413,0.07675245443889701
6037,1,2,21,807.9032,6,2,1001551,0.014976771028135362,0.31807666309553884,0.3176463305413304,0.1953390291657639,0.0,0.15396120616923153
6042,1,1,28,6574.4662,6,1,1954562,0.037084011660924544,0.29992550760733094,0.3825982496334217,0.11126124420714206,0.0019185884100888077,0.16721239848109193
6096,0,1,28,2842.0029,6,1,1113621,0.0,0.14646185731052128,0.6697655665616938,0.022060467609716413,0.02328709677709023,0.1384259097125503
6134,1,2,23,5666.5283,6,2,1203403,0.03526582533033406,0.39906249194991206,0.18073579673642162,0.1541744536119654,0.13957086694980816,0.09119056542155869
6227,1,1,24,3373.6391,4,1,1387618,0.10932403586577862,0.4431478980526341,0.27173112484848133,0.10114455131023091,0.03062802586879098,0.044025805372948465
6228,1,2,23,807.9032,5,1,843178,0.0,0.3226483613187251,0.49258282355564303,0.03663520632654078,0.012452886579109038,0.135680722219982
6230,1,2,27,807.9032,6,1,971863,0.05144758057462832,0.5021283864083723,0.2668719768115465,0.0025723790287314158,0.0,0.17697967717672142
6231,1,1,25,2478.6161,7,2,1528478,0.0346298736390056,0.4103016203046429,0.16264087543294703,0.11185833227563628,0.0043618553881704545,0.2762074429595977
6232,1,2,27,4234.2204,5,1,1048606,0.025595886348161272,0.46342096078031214,0.304527153191952,0.0592176661205448,0.0,0.14723928720606214
6234,1,1,26,4234.2204,4,1,718560,0.015002226675573369,0.47056613226452904,0.3884713872188822,0.05697506123357827,0.0,0.0689851926074371
6235,1,2,21,4234.2204,6,2,2108270,0.07840456867479023,0.237161748732373,0.1929240562167085,0.08935620200448709,0.30356643124457494,0.09858651880451745
6240,1,1,29,8290.3366,6,1,1079327,0.02770985994049996,0.324413268638698,0.5689184093421178,0.06255286859311404,0.0,0.0164065199888449
6277,0,1,20,4259.9578,5,5,1645929,0.0113309869380757,0.09900001761922902,0.1614383123451862,0.06643178411705487,0.0,0.6617982914208329
6359,1,1,26,4629.127,6,1,1275925,0.017696964946999235,0.4450034288849266,0.4729118090796873,0.03781570233360111,0.0,0.026572094754785745
6360,1,1,22,5568.4748,6,2,1417809,0.021935253620198488,0.2622426575088746,0.44203415269616714,0.15255722033080618,0.04584538537983607,0.07538603577773875
6361,1,2,28,5622.4276,6,1,1539674,0.09353733322768326,0.15594859691077462,0.4699793592669617,0.14657713256182803,0.04113403226916867,0.09282354576358372
6362,1,1,26,4592.3182,6,1,2018882,0.025063376660944027,0.46177240670826725,0.18667163311179158,0.2177799395903277,0.0,0.10871264392866943
6363,0,2,24,2865.8288,3,4,1519150,0.03529012934864892,0.3314833953197512,0.4967179014580522,0.030291281308626534,0.0,0.10621729256492117
6444,1,2,23,6770.5071,6,2,1224664,0.0308108999692977,0.22585950105498326,0.5920064605475461,0.08221275386555006,0.01633100997498089,0.05277855803714325
6445,0,1,24,6770.5071,6,1,1511342,0.003670909694827511,0.46680235181712676,0.3521671468138912,0.11912128426259576,0.039534400552621446,0.018703245195329714
6470,1,1,28,4094.1233,4,1,745638,0.06571553488421995,0.5369200604046468,0.18103422840574113,0.06672138490795802,0.0,0.14961013253079913
6476,1,2,26,3373.6391,6,4,1331119,0.0519487739262981,0.372959141894902,0.2727584836517246,0.10428143539383031,0.07136852527835603,0.12668514235015801
6622,1,1,27,4997.7731,4,1,1736432,0.0279250785518811,0.41204608069881227,0.43848535387507254,0.11778290195066665,0.0019810738341610843,0.001779511089406323
6634,1,2,27,5841.9935,6,1,2157887,0.03144511274223349,0.23574635743206201,0.2026473119306062,0.3236045260942765,0.0,0.20655715521711748
6656,1,1,29,1131.4264,6,1,2125053,0.18674498941908743,0.2378999488483346,0.44442185677251345,0.07503342269581041,0.0,0.055899782264254114
6666,0,2,29,3162.6991,6,1,1236485,0.03963897661516314,0.3728811914418695,0.4666906594095359,0.06315483002220003,0.0,0.05763515125537309
6669,1,2,26,3162.6991,6,1,1980972,0.037292298932039426,0.18495869704367351,0.5603597627831186,0.10248403309082613,0.03773400128825647,0.07717221646747152
6684,1,2,20,3595.7648,5,1,1997997,0.018243270635541493,0.2071814922645029,0.34981333805806514,0.014633655606089499,0.15015037560116457,0.2599783683358884
6687,1,2,26,3824.9886,6,1,1089783,0.061514998857570724,0.3249371663900061,0.34381707183907256,0.1674305802164284,0.0,0.1023020179246694
6717,1,2,26,7219.5025,6,1,1426116,0.07236998953801795,0.29713711928061953,0.35681950135893575,0.18192419130000645,0.01694602683091698,0.07480247048627181
6750,1,2,25,6510.4293,6,1,1406852,0.0836143389638711,0.21241822167505892,0.5454262424192452,0.006815926621990089,0.002369119139753151,0.1493561511800815
6756,1,2,28,6334.964,5,1,1285906,0.07043905231019996,0.2773491997082213,0.36126357603121845,0.09644950719570482,0.0,0.19449944241647524
6984,1,1,27,4163.9613,4,1,1741001,0.001435955522139275,0.239609282246248,0.7129071149298594,0.013943128119972361,0.0,0.03210509356398991
6985,1,1,29,5936.2521,4,1,1091028,0.0028871852968026484,0.3999026606099935,0.5216373915243239,0.03749216335419439,0.0,0.0380805992146856
6987,1,2,24,5776.9549,6,1,864114,0.03149700155303583,0.35343947673570847,0.5458515890264479,0.02322147309267064,0.00019326153725087198,0.04579835530960035
6988,1,2,25,3519.4754,4,1,1166834,0.033188097021512916,0.42931556673871346,0.4103102926380273,0.019454352547148952,0.0,0.10773169105459732
7156,1,2,27,1732.6448,4,1,1218419,0.03611237185237591,0.18940610742281597,0.45659498087275396,0.17485528377348022,0.0,0.14303207681429786
7163,0,1,22,1316.6566,6,2,2193646,0.001116862064344019,0.2274473638864247,0.08548234309455582,0.03683274329586451,0.34873448131558143,0.3003866622052966
7181,1,1,27,507.3295,6,1,1260392,0.0,0.38932332163326966,0.4964257151743267,0.053983205225041096,0.0,0.060267757967362535
7219,1,2,29,2413.9013,6,1,1622014,0.1521965901650664,0.18383010257618,0.33503964823978094,0.07775641887184698,0.1079725575734858,0.14320468257363994
7220,1,2,29,2413.9013,6,1,1621072,0.04697323746261733,0.37157078772565316,0.27522158176811395,0.13724560044217654,0.042769846126513814,0.12621894647492524
7305,1,1,22,2441.3518,4,1,2109227,0.020713749634344716,0.3828914573917364,0.3289712297443566,0.07270436041260614,0.1772891206114847,0.017429608098132633
7308,1,2,24,519.4595,4,1,1262580,0.03397804495556717,0.10502304804448034,0.4276006272869838,0.43054697524117286,0.0,0.0028513044717958466
7309,1,1,29,519.4595,6,1,1688987,0.011841417370293554,0.3320333430630313,0.3270362649327674,0.17662480528269311,0.0,0.15246416935121465
7310,1,1,23,2062.0933,6,1,896682,0.008899476068438978,0.2570989492372993,0.633412960224472,0.05676482855683509,0.0,0.043823785912954646
7325,1,2,28,2038.8654,6,1,1785063,0.0910203169299907,0.24953236944578427,0.21074158166966656,0.13700748937152357,0.0,0.31169936299167034
7390,1,1,25,519.4595,4,1,1039048,0.002887258336477237,0.30906175653097834,0.5115836804459467,0.08925189211662984,0.0,0.0872154125699679
7507,1,2,25,2512.8058,6,1,1268167,0.1031307390903564,0.4240640231136751,0.36129705314836297,0.03427860841671483,0.006176631311175894,0.07105373345939454
7618,1,2,28,3236.9387,6,1,1103577,0.06816198597832322,0.3239375231633135,0.42560872508216463,0.05053838563145118,0.0063131072865781,0.1254402728581694
7785,1,2,28,1160.2261,5,1,1515239,0.15445286189175436,0.32803735912288423,0.16011335505487914,0.11949864014851783,0.07171805899927339,0.16618104470647865
7792,1,1,28,1517.3217,6,1,1693147,0.06063738116064347,0.4607178230832881,0.232250950449075,0.10678104145712097,0.07382702151673777,0.06578460110079042
7796,1,1,27,1586.9173,5,1,2249637,0.026248679231360438,0.35431271800739406,0.36966586164790144,0.14901381867385716,0.00880719867249694,0.09195172376698996
7801,1,2,27,1277.0678,4,1,1197867,0.03163957267376094,0.3639151925881588,0.39928138933621177,0.07630479844590426,0.0,0.12886071659040613
7862,1,2,23,1933.2855,6,5,1902446,0.10698858206750678,0.2669221623110459,0.36164758421526816,0.14890935143494216,0.0,0.11553284561033533
7863,1,1,29,1933.2855,7,1,1870741,0.003011106294243832,0.2264257852904277,0.33985249695174263,0.2192676591789029,0.0014876458045234482,0.2099558410276997
7869,1,2,29,748.002,6,1,1892662,0.1108137638944513,0.29073495426019014,0.43228215074852244,0.09023692555775939,0.0,0.0759322055390767
7898,1,2,24,1064.2979,5,1,1584155,0.06561542273325527,0.23183968740432598,0.5432441901202849,0.07590040116024001,0.0048606354807452555,0.0785402943525097
7899,1,2,21,843.4498,4,1,1463561,0.02221499479693706,0.33724183686228315,0.421700222949368,0.08554477742984405,0.0,0.13329885122656315
7924,0,1,27,1277.6314,4,1,3176775,0.014990044935508495,0.16107026780303924,0.3417736540988896,0.1659979066820911,0.022034925356690355,0.2941332011237812
