,취업인원수,성별,연령,가중값,학력,수학구분,총소비지출액,의류신발,음식,생활필수,여가,IT 및 교육,건강 및 미용
190,1,2,27,1675.7617,5,1,1602798,0.0923809488157584,0.1418956100519217,0.4267849098888319,0.1022636664133596,0.0207137767828509,0.2159610880472773
191,1,2,26,1832.4359,6,4,1270825,0.0924312946314402,0.2987004504947573,0.4178411661715814,0.0660193181594633,0.0,0.1250077705427576
192,1,2,25,1552.7653,5,1,1411765,0.0860766487340315,0.3097838521283641,0.3943354595134459,0.0445265323903057,0.0,0.1652775072338526
193,1,2,24,712.4181,4,1,2153260,0.05586877571682,0.274291539340349,0.4327624160575128,0.068828195387459,0.0016872091619219,0.1665613999238364
194,1,1,28,895.1296,6,1,1487100,0.0836076928249613,0.1722211014726649,0.6231363055611593,0.066050030260238,0.0,0.0549848698809763
195,0,2,25,185.6642,5,4,1403335,0.0255106585384102,0.2906968043980945,0.4191201673157158,0.0434251265734838,0.0,0.2212472431742955
196,1,1,26,1357.9947,4,1,1856270,0.0039864890344615,0.1833720310084201,0.6881100270973511,0.0458117622975106,0.0008619435750187,0.0778577469872378
197,1,1,24,360.4286,4,1,948802,0.1387887040710285,0.4054059751138804,0.3208467098509489,0.0311972360935158,0.0,0.1037613748706263
198,1,1,26,1478.072,7,2,1014383,0.0431937443746592,0.2655910045811099,0.6018752285872299,0.039772945721685,0.0047319404997914,0.0448351362355244
199,1,1,27,1478.072,7,2,1020097,0.019213859074186,0.4866135279292067,0.396968131462008,0.0891983801540441,0.0,0.0080061013805549
200,1,1,25,1406.6535,6,1,2378944,0.0164707534099163,0.4367660609076969,0.3446331649673132,0.1244421894756665,0.0,0.077687831239407
201,1,1,28,269.706,6,1,1758777,0.012792980576844,0.3112037512430513,0.3748024905943164,0.2398058423552275,0.0,0.0613949352305607
202,1,1,27,474.9615,6,1,1532305,0.1283478158721664,0.3270974120687461,0.4125210059355024,0.0535304655404766,0.0,0.0785052584178737
203,1,1,29,127.3053,6,1,1724477,0.0800822510245135,0.2676927555426949,0.5311871367376891,0.0239492901326025,0.0,0.0970885665624998
204,1,2,28,595.4932,6,1,1142080,0.0012083216587279,0.2874947464275707,0.5438375595404875,0.1512345895208742,0.0,0.0162247828523395
205,1,2,26,594.2963,6,1,1467197,0.0578463560108151,0.2449589250795905,0.5521937408541593,0.0577618411160873,0.0017754943610162,0.0854636425783313
206,1,2,23,707.6549,4,1,1763467,0.0560923453628562,0.3469398633487329,0.4316706805400951,0.0582245088793836,0.0,0.107073168933697
207,1,1,26,557.9735,5,1,838500,0.0,0.3229075730471079,0.4729445438282648,0.131731663685152,0.0104949314251639,0.0619200954084675
208,1,1,26,729.8373,5,1,1300536,0.0139427128507015,0.3539117717617966,0.3839586139868485,0.0709914988896885,0.0076891374018097,0.169506265109155
209,1,2,23,754.1499,6,1,1290375,0.0299781071393974,0.359854305918822,0.3935266879783008,0.00193742129226,0.0187286641480189,0.1959748135232006
210,1,2,23,507.1165,5,1,1338290,0.0412279849658893,0.3015870999559139,0.3783044033804332,0.0675825120115968,0.0946879973697778,0.1166114967607917
211,1,2,24,5580.3465,5,2,1008214,0.0960282241666947,0.3536144112261881,0.2665029448113198,0.1460344728400915,0.005108042538588,0.1327128962700379
212,1,1,21,983.3627,5,5,356971,0.0,0.5140473595894345,0.3655114841261615,0.0924276761977863,0.0,0.0280134800866176
213,0,2,22,773.9249,5,2,912350,0.0216726037156792,0.3226875650791911,0.534844083959007,0.0340965638187099,0.0,0.0866991834274127
214,1,2,20,983.3627,5,2,895420,0.195439011860356,0.3772196287775569,0.2110182930915101,0.0255745906948694,0.0,0.1907484755757074
215,0,2,22,2470.7579,5,2,1076322,0.10967907373444,0.2684447590962556,0.479743979961387,0.0693844407156966,0.0015487930191894,0.0711989534730313
216,1,1,29,6777.8519,5,1,1439230,0.036245075491756,0.2559500566275022,0.3296401548049999,0.1503769376680586,0.0464595651841609,0.1813282102235223
217,1,2,27,4966.6308,6,2,2538785,0.0888649491784455,0.3047142629249818,0.2533463841955896,0.2369357783349121,0.080912720060974,0.0352259053050967
218,1,2,27,1564.532,5,1,2388800,0.0206400703281982,0.2290187541862022,0.4143126255860683,0.0882388647019424,0.0,0.2477896851975887
219,0,2,20,1564.532,5,2,941702,0.0580841922391584,0.2427137247239572,0.4970627650785492,0.0335562630216352,0.0,0.1685830549366997
220,0,1,22,5580.3465,4,1,762034,0.0,0.502800399982153,0.3055441095804124,0.0664117349094659,0.0164008430070049,0.1088429125209636
221,0,2,25,1675.5045,6,2,842416,0.1811907656074908,0.2035692579438187,0.5352343735161725,0.0427282957588649,0.0,0.0372773071736529
222,1,2,29,3291.1264,5,1,1616043,0.0706713868380977,0.3430911182437596,0.3890911318572587,0.0850323908460356,0.0,0.1121133534194325
223,1,1,27,1015.848,6,1,1359343,0.0,0.4896041690728536,0.3894550529189469,0.1093910808383167,0.0,0.0115496971698828
224,1,1,28,5580.3465,6,1,1035962,0.0276622115483,0.4224961919452644,0.3474596558561028,0.1641392251839353,0.0047858898299358,0.0334568256364615
225,0,1,25,3346.3391,7,2,1819169,0.0176718050934245,0.3561648203108122,0.4135564095474362,0.1339771071296839,0.0271184260505758,0.0515114318680672
226,1,2,29,1550.7598,4,1,1085575,0.03482025654607,0.3524896944015844,0.5375621214563711,0.037106602491767,0.0,0.0380222462750155
227,1,1,26,6062.8215,4,1,1290042,0.1134335161180798,0.3711259013272436,0.3169881290686659,0.1388722227648402,0.0,0.0595810058897307
228,1,1,27,767.1122,6,1,1108830,0.0541110900679094,0.4084936374376595,0.2654870449031862,0.1217589711678075,0.0,0.1501492564234373
229,0,2,20,2133.8124,5,2,997060,0.0240707680580907,0.2670601568611718,0.5179277074599322,0.1290293462780574,0.0,0.0619120213427476
230,1,1,27,2133.8124,6,1,1662876,0.0288656520389974,0.2243883488606486,0.5291885865211838,0.0692174281185127,0.0,0.1483399844606573
231,1,1,22,6574.9301,4,1,1313357,0.0465593132712583,0.5081360208991158,0.2569415627281843,0.0690330199633458,0.0,0.1193300831380957
232,1,1,29,1660.7554,4,1,1726917,0.0418809937014923,0.3906615083411652,0.3605517810062672,0.0337839050747661,0.0,0.173121811876309
233,1,1,29,6777.8519,5,4,1073899,0.0531325571585409,0.3456237504644291,0.4867636528202372,0.098901293324605,0.006534134029364,0.0090455433890896
234,1,1,21,2133.8124,4,1,2094013,0.1844066870645024,0.4332948267274367,0.2756955186047078,0.0695769319483689,0.0,0.0370260356549839
235,1,2,28,1084.8043,6,1,1113998,0.0314183687941989,0.3857637087319726,0.4598284736597373,0.0264811965551105,0.0,0.0965082522589807
236,1,2,27,1015.848,6,1,2050165,0.1173076313369899,0.311209097804323,0.2759275472949738,0.1516356000614584,0.0,0.1439201235022547
237,1,1,28,4463.5291,6,1,1129732,0.018145896548916,0.3898685705990447,0.4117321630262752,0.0936230893698682,0.0230143078181374,0.0636168578034436
238,1,1,28,1564.532,5,1,1448981,0.0144929436617871,0.2805937413948147,0.3408712743645362,0.120022967865003,0.0,0.2440190727138589
239,1,2,22,1564.532,5,1,1530564,0.0790068236284141,0.3636829299526187,0.2427222906065999,0.0423425613041989,0.0,0.2722453945081682
240,1,1,26,1564.532,4,1,1531573,0.0310138661363186,0.2112403391806985,0.6287085238509689,0.0849127008637525,0.0136787472748605,0.0304458226934008
241,1,2,26,773.9249,6,1,1027970,0.0276272653871221,0.4581748494605874,0.3162835491308112,0.105012792202107,0.0,0.0929015438193721
242,1,2,26,773.9249,5,1,652326,0.0030659516867333,0.4549719005527911,0.2453420528999304,0.1386009449263098,0.0,0.1580191499342353
243,1,1,24,773.9249,4,1,494350,0.0,0.5001517143724082,0.3784423991099424,0.1092687367249924,0.0,0.012137149792657
244,1,1,27,5383.0146,5,1,835499,0.0098144940927517,0.4235851868165012,0.2306358236215722,0.2283126610564465,0.0,0.1076518344127282
245,1,1,25,1550.7598,6,1,1200335,0.0,0.2247330953442164,0.7112672712201177,0.0361240820271007,0.0020827518984283,0.0257927995101367
246,1,2,24,6095.4523,5,1,1573536,0.0359299056392735,0.4808869959123909,0.2279865220751225,0.1014632013503345,0.022150748378175,0.1315832621560612
247,1,2,27,6095.4523,4,1,2854822,0.0946735032867198,0.397403060506049,0.1289926307139289,0.2281529286239212,0.002621179183851,0.1481566976855299
248,1,2,29,5759.4113,6,1,1216100,0.0277255159937505,0.3599399720417728,0.3027884220047693,0.1013000575610558,0.0606857988652249,0.1475610558342241
249,1,1,25,5759.4113,4,1,1245228,0.0867046034942998,0.5247095311059501,0.2017903548587086,0.0746987700244453,0.0,0.1120967405165961
250,1,1,28,6149.5856,6,1,1613403,0.043076652268528,0.3836208312492291,0.382344026879831,0.0585792886216277,0.0526836754363293,0.0796955255444547
251,0,2,27,5810.5602,5,1,1734398,0.0825675536987473,0.3540231250266663,0.3712994364615273,0.0716231222591354,0.0,0.120486185984993
252,1,2,21,4512.0617,5,1,1115422,0.0458095680379264,0.2880918611969281,0.5795187830256172,0.0268714441709057,0.0038998692871397,0.0558111638465083
253,1,1,26,5631.7504,6,1,1894643,0.049476339342029,0.2776813362728493,0.353154657632071,0.25568616356749,0.0104505175909129,0.0535509855946476
254,1,2,25,6149.5856,6,1,1378845,0.0382914685842135,0.4118106096044153,0.2267847365004768,0.0954516279929941,0.0163180052870337,0.2113450025202252
255,1,1,29,5810.5602,6,1,1241034,0.0278195440253852,0.4134101080228261,0.3876372444268247,0.0593690422663682,0.0307066526783311,0.0810566028005679
256,0,2,25,1564.532,6,5,1043729,0.1608559309935816,0.3186219794601855,0.3443987855084988,0.0902370251281702,0.0044216458486829,0.0814655911639898
257,1,2,26,4424.2377,6,1,1430950,0.1188259547852825,0.3505566232223348,0.3669066005101506,0.0158845522205527,0.0,0.1478255704252419
258,1,1,25,906.226,4,1,708220,0.1468470249357544,0.5889130496173506,0.1995566349439439,0.0,0.0,0.064683290502951
259,1,1,28,4512.0617,6,1,1101742,0.0245456740325775,0.3044233586447644,0.5418292122838196,0.0209531814163388,0.0810307676388846,0.0272196212906469
260,1,2,27,1015.848,6,1,1162652,0.0202984211956802,0.3632815322211633,0.4630276299356987,0.0635443795735955,0.0,0.0898480370738621
261,1,1,27,3310.1676,4,1,1503005,0.0666664448887395,0.3851284593198292,0.2932957641524812,0.1674897954431289,0.0014417783041307,0.0859784232254716
262,1,2,28,4913.0664,6,1,1319958,0.1376255911172931,0.2837022087066406,0.2598506922189948,0.052388030528244,0.0,0.2664342350286903
263,1,1,27,6803.6409,6,1,1222965,0.0097508922986348,0.3361527108298275,0.6215688919960914,0.0177543919899588,0.0,0.0147747482552648
264,0,2,20,712.4138,6,2,628650,0.0616400222699435,0.1987831066571224,0.6373260160661736,0.0272488666189453,0.0,0.0750019883878151
265,0,2,28,765.6228,6,1,1129520,0.0073039875345279,0.194131135349529,0.6951448402861392,0.0403888377363836,0.0,0.0630311990934202
266,0,1,27,2401.3131,7,2,1014441,0.0413124075229609,0.4972955548918074,0.2186938422244369,0.1539162947869812,0.0054217051558444,0.0833621669471166
267,1,2,24,2205.6721,6,1,921176,0.0852529809721486,0.5633006070501185,0.1430877487038307,0.0819713062433237,0.0,0.1263873570305783
268,1,1,24,1832.2751,6,1,835615,0.122951359178569,0.2585879860940744,0.3478324347935353,0.2168163568150404,0.0,0.0538130598421521
269,1,1,26,2191.9034,6,1,1462598,0.023504749767195,0.3724331634529789,0.3241444333986509,0.1113525384281942,0.0145747498629151,0.1539903650900657
270,1,2,24,503.04,5,1,1086667,0.0250858818754963,0.2972851848818451,0.5770001297545614,0.0376840375202338,0.0,0.0629447659678632
271,1,2,21,1327.3572,4,4,884040,0.0049013619293244,0.1854746391565992,0.6982025700194562,0.0807429528075652,0.0,0.0306784760870548
272,1,1,23,1102.4614,4,1,1119461,0.0521081127435435,0.4840686723342751,0.3964086287954649,0.0375180555642402,0.0014891094910854,0.0284065277843533
273,1,1,29,1021.7052,4,1,2093476,0.0953758247049404,0.3257242977707889,0.4076359127116814,0.0684889628541239,0.0,0.1027745242840137
274,1,1,27,2191.9034,6,1,1111766,0.0129820483806844,0.2672459852163135,0.510301628220327,0.0949354450486883,0.0297121876366069,0.0848227054973798
275,1,2,24,2323.1359,6,1,1189228,0.1788277773479938,0.3375668921350658,0.4105285109331432,0.0125711806314684,0.0110718886538157,0.0494354320618081
276,1,1,28,1842.795,4,1,1609505,0.0129232279489656,0.4429983131459672,0.2805328346292804,0.1503617571862156,0.0,0.113183867089571
277,1,1,28,1379.8462,6,1,2321471,0.0366461609901652,0.290096236394941,0.5310133100951939,0.0640313835494822,0.0,0.0782137704929331
278,0,1,23,1247.1982,6,2,157573,0.0,0.2846934436737258,0.5236557024363311,0.0975230528072702,0.0,0.0941341473475785
279,1,2,28,2174.8832,6,1,2130649,0.0149193977985111,0.410638730264816,0.1654378548507989,0.1798846267029435,0.0083857078289291,0.220734621235126
280,1,2,29,2174.8832,6,1,2499817,0.0917739178507866,0.2968193271747492,0.1921128626615468,0.1391117829825143,0.0186681665097885,0.2615139428206144
281,1,2,20,442.458,4,1,809920,0.0187672856578427,0.4238813709996049,0.443266001580403,0.0354355985776373,0.0,0.078649743184512
282,1,2,23,570.2193,5,1,1720019,0.1539622527425569,0.2672476292413049,0.3653384061455135,0.1391124167814425,0.0,0.0743398764781086
283,1,2,21,2229.6134,4,1,1620017,0.1059630855725588,0.3659239378352202,0.2041540304823961,0.1348615477491903,0.0021604711555496,0.1869363099276118
284,1,1,29,371.1786,6,2,1096360,0.0,0.4239939435951694,0.4413696231164946,0.1346364332883359,0.0,0.0
285,1,1,27,1654.3907,5,1,2479534,0.0486482540670948,0.3388108410693299,0.4399133062906175,0.1431309270209644,0.0,0.0294974781551694
286,1,2,20,1654.3907,6,4,1801975,0.0839911763481735,0.3919271909987652,0.3527562813024598,0.087464032519874,0.0,0.0838624287240389
287,1,1,29,570.2193,6,1,1459239,0.0023985104564776,0.3668418949877299,0.3412155239820207,0.2395769301670254,0.0,0.0499671404067462
288,1,1,25,270.6556,5,1,1222900,0.0,0.4880202796630959,0.4643061574944803,0.0313189958295854,0.0,0.0163545670128383
289,1,1,28,587.4939,5,1,947877,0.0750097322753901,0.5262317790177418,0.2928491776886663,0.0174600712961702,0.0105498920218551,0.0778993477001762
290,1,2,29,290.0069,6,1,968456,0.0,0.4654005964132598,0.3058889613983495,0.0483057567922548,0.0,0.1804046853961357
291,1,1,27,2715.2154,5,1,1562733,0.023388512305045,0.2642415562991246,0.4718643555872948,0.164893171130321,0.0,0.0756136844873692
292,1,2,23,308.8574,6,1,1019725,0.0293216308318419,0.4565936894751036,0.2881698497143837,0.0943362180980166,0.0097084998406433,0.1218701120400107
293,0,1,23,822.031,6,2,858211,0.0061371853774887,0.2844754961192527,0.591824155132013,0.1027963985546678,0.0,0.0147679300311927
294,0,1,22,569.3601,4,1,1064161,0.0,0.3334927703608758,0.4455397256618124,0.1565242477407084,0.0,0.0644432562366033
295,1,1,27,1756.6692,4,1,1769410,0.0752793303982683,0.2014400280319428,0.6392944540835646,0.0136147077274345,0.0,0.0703714797587896
296,1,1,29,258.9793,5,1,1241530,0.120818667289554,0.5585446988796082,0.2212954982964567,0.0605623706233437,0.0,0.0387787649110371
297,0,1,25,1789.788,4,1,1403173,0.0125665188825611,0.2399133962811428,0.6462553085043683,0.0300811090293214,0.0160600296613461,0.0551236376412602
298,1,2,23,1446.0392,4,1,2396775,0.0930784074433353,0.2355365021747973,0.2435835654160278,0.2542587435199382,0.0,0.173543615900533
299,1,2,24,1161.2199,6,1,1229649,0.0152279227649516,0.3378809725376916,0.4022074592017722,0.0898004227222565,0.0050827512566594,0.1498029112372717
300,1,2,23,532.705,6,1,1109140,0.0173557891699875,0.3411111311466541,0.5038642551887048,0.0434120129109039,0.0,0.0942568115837495
301,1,1,23,1414.9518,4,1,1476819,0.0142366803243999,0.3958914396415539,0.3707901916213158,0.1293435417610418,0.0667820497975716,0.0229567739851667
302,1,2,26,1711.0053,6,1,3856361,0.1429420119122665,0.3148045527895339,0.2402015786385143,0.1198344760773174,0.09343782908291,0.0887795514994576
303,1,1,27,1216.3029,6,4,1306487,0.1040768105614522,0.3282305908899208,0.4439209881154577,0.1153130494218465,0.0,0.0084600918340557
304,0,1,28,1216.3029,5,1,1152522,0.0,0.5058844863698915,0.2423424455238164,0.078148616685842,0.0,0.1736253190828461
305,0,2,22,1216.3029,6,2,1117311,0.0970812960760253,0.1645369999937349,0.5156791618448221,0.0319839328530731,0.0021256391461285,0.1885956551040847
306,1,2,22,2011.0451,5,1,1269385,0.0220815591802329,0.3492856777100722,0.4590537937662726,0.0520960937776955,0.0,0.1174828755657267
307,1,1,22,2413.7804,4,1,1176199,0.0444508114698278,0.2980524554093312,0.5196501612397222,0.0986032125516175,0.0,0.0392450597220368
308,1,1,29,3079.5165,6,1,896019,0.0124439325505374,0.4344517247960143,0.328028758318741,0.1495024101051428,0.0055612659999397,0.0700119082296246
309,1,1,25,3079.5165,6,1,484210,0.0,0.4226823072633774,0.4301584023460895,0.1143243633960471,0.0,0.0328369922141219
310,1,1,25,1412.5385,6,1,1346242,0.0,0.316200950497756,0.4779296738625002,0.1428792148811283,0.0,0.0629901607586154
311,1,2,26,2286.2945,6,1,3068811,0.1795236005084705,0.2113945759448855,0.2371084436284932,0.1217530176996889,0.0171616955231195,0.2330589925544453
312,1,2,27,691.8942,6,1,1834054,0.040620396127922,0.3643622270663786,0.3788029141999091,0.1296232281056064,0.001772030703567,0.0848197490368331
313,0,1,29,691.8942,6,1,1187094,0.0054292246443836,0.1949213794358323,0.3715897814326414,0.2168589850508889,0.0126358990947641,0.1985647303414894
314,1,1,26,2392.7594,6,1,3102738,0.0225252663937464,0.0629299025570318,0.7051816814697213,0.034770580048976,0.0,0.1745928918265093
315,0,1,29,2139.5268,5,1,862293,0.0173954792628491,0.4180933858908747,0.3277911336401896,0.1862475979742384,0.0,0.0504724032318481
316,1,1,25,368.7394,6,1,1715151,0.1539223077151807,0.271841954440163,0.259861085117287,0.1986414024187957,0.0,0.1157332503085734
317,1,1,26,691.8942,6,1,1205774,0.0,0.2534181364003536,0.3373584104483925,0.2309852426740002,0.0,0.1782382104772536
318,1,1,28,1034.0933,6,1,822610,0.0380897387583423,0.2993228869087417,0.4949891199961099,0.1471329062374637,0.0,0.0204629168135568
319,1,1,25,2049.285,6,1,928710,0.0070614077591497,0.4260511892840606,0.4516522918887489,0.0394848768722206,0.004037858965662,0.0717123752301579
320,1,2,29,2049.285,6,1,1666226,0.1345609779225627,0.2289227271690635,0.3269814538964102,0.103733227065236,0.0,0.2058016139467275
321,0,1,24,1300.3162,6,2,1229430,0.0083371969123902,0.3229220045061532,0.470335846693183,0.1489421927234572,0.0,0.0494643859349454
322,1,1,25,2011.5957,5,1,1365425,0.024155848911511,0.3823051430873171,0.3944229818554662,0.1073863449109251,0.0109855905670395,0.0807440906677408
323,0,1,23,1823.5299,6,2,969404,0.0009799835775383,0.3354586942079876,0.561284046692607,0.0809208544631546,0.0,0.0213564210587123
324,1,1,21,2173.5364,6,2,567102,0.0453886602410148,0.3698593903742184,0.3508963114219312,0.124668930809625,0.0197848006178782,0.0894019065353322
325,1,2,23,2173.5364,5,1,1764843,0.0435109525323215,0.4229248720707734,0.3508164748932341,0.0465729812793545,0.0046463056487177,0.1315284135755985
326,1,1,25,2091.2055,5,5,1095342,0.005831968462818,0.2740596087797236,0.6166494117818909,0.0616401087514219,0.0,0.0418189022241455
327,1,2,27,1760.246,6,1,1789196,0.1042680623028444,0.3449068743726232,0.421107581282319,0.0067684032381024,0.0,0.1229485198938517
328,1,1,27,336.3772,7,1,1665214,0.0,0.2242594645493011,0.5407467148366516,0.1391893174090537,0.0,0.0958045032049934
329,1,1,26,1934.5156,4,1,1210372,0.0450126076941634,0.4127755764343524,0.2811036606927457,0.0878969440800018,0.0827018470354568,0.0905101902555578
330,1,1,29,1192.5168,4,1,5691780,0.0673204164602286,0.1908963452557899,0.5670607437392169,0.1272522831170565,0.0,0.0474705628116336
331,1,1,21,1817.6699,4,1,1394303,0.0788781204659245,0.3828737369137124,0.379761070585088,0.1102909482372196,0.0,0.0481961237980553
332,1,1,27,2097.1094,6,1,1025592,0.1009173238480799,0.5117541868501314,0.3227433521322319,0.0090913345657922,0.0,0.0554938026037644
333,1,1,22,3375.9404,4,1,994033,0.0537034484770626,0.1512444757870211,0.7000029174081746,0.0493856843786876,0.0,0.0456644799518728
334,0,1,22,569.0749,6,5,1089300,0.0,0.1839713577526852,0.6405581566143395,0.0664096208574313,0.0,0.1090608647755439
335,1,1,25,3457.433,6,1,1464967,0.017281617947708,0.4235583463654813,0.3535274173411414,0.0848517406876741,0.0021126755756273,0.1186682020823677
336,1,2,29,316.0498,6,1,1239781,0.0450160149252166,0.4263575583107016,0.3568727057439983,0.0444731771175715,0.0685604957649778,0.0587200481375339
337,1,1,25,316.0498,6,1,824690,0.0485030738823072,0.3304999454340419,0.5491384641501655,0.0172440553420073,0.0,0.054614461191478
338,1,2,29,2323.6341,6,1,1029459,0.103137667454459,0.3737565070585618,0.3225480567948796,0.0175509660899559,0.0,0.1830068026021434
339,1,1,29,1142.3306,6,1,1827230,0.073714310732639,0.4231432277272155,0.2479687833496604,0.116661285114627,0.0018240725031878,0.1366877732961915
340,1,2,29,1142.3306,5,1,1573531,0.0308223987960834,0.4014328284603227,0.3231267766570852,0.1582974850829122,0.041943882897763,0.044375992592456
341,0,2,29,1345.3004,4,4,867558,0.1049693507523416,0.2983892719564571,0.3478003776116409,0.2036567007623697,0.0067234697853054,0.0384608291318851
342,0,1,26,1345.3004,6,1,856361,0.009707354725402,0.3273584387892489,0.3661061164625666,0.2001877712787013,0.0098871854276409,0.0867531333164401
343,1,1,24,1355.0097,6,1,1448729,0.0487068319885913,0.4333778091002527,0.4500565668251274,0.0510992739152733,0.0,0.0167595181707551
344,1,1,28,2290.315,6,1,1081395,0.0020038931195354,0.5448277456433588,0.3864674795056385,0.0476070261097933,0.0028509471562195,0.0162447579284165
345,1,2,29,2676.3972,6,1,1120283,0.1490605498789145,0.308264965191831,0.290727432264883,0.0462668807792316,0.0064233769502884,0.1992576875664452
346,0,1,23,878.2144,4,1,712759,0.0526124538588779,0.3122584211493646,0.5258495508299439,0.0210449815435511,0.0,0.0882345926182622
347,0,2,24,2350.389,7,1,1249358,0.0753234861424827,0.1812514907656572,0.4712324249734663,0.0422144813576252,0.0801339568002125,0.1498441599605557
348,1,2,29,1540.5592,5,1,907606,0.1230743296099849,0.4382165829666177,0.1449131010592702,0.0116493280123754,0.035533039666992,0.2466169240837984
349,1,1,26,2427.1097,5,1,1028628,0.0016964344738817,0.382300501250209,0.3494985553572331,0.197160683940161,0.0,0.069343824978515
350,1,1,25,738.3699,3,1,982965,0.0516803751913852,0.1534896969881939,0.5236096910876786,0.1574827181028826,0.0,0.1137375186298596
351,1,1,24,2058.3012,4,1,2041336,0.1187261675686903,0.2301732786763178,0.3730262925848562,0.0127024654441992,0.0032331767038841,0.2621386190220522
352,1,2,24,802.1893,6,1,795008,0.175658609724682,0.4075279745612623,0.303166760586057,0.0601880735791338,0.0,0.0534585815488649
353,1,2,26,3313.9961,4,1,1058850,0.0268999386126457,0.2777909996694527,0.406217122349719,0.027304150729565,0.078701421353355,0.1830863672852623
354,1,1,29,2772.7947,6,1,719160,0.0465821235886311,0.4323182601924467,0.3923452361087935,0.0621196951999555,0.0,0.0666346849101729
355,0,1,25,616.2546,5,1,963900,0.1479614067849362,0.4464674758792405,0.3043251374623923,0.0812231559290382,0.0,0.0200228239443925
356,1,1,26,3352.3684,5,1,608824,0.0319993955560227,0.540514171583249,0.2080568440140336,0.1942548256967531,0.0,0.0251764056607492
357,0,2,26,592.8986,5,1,1292774,0.0116029561238081,0.4362634149511051,0.4171494785631518,0.1191082122629322,0.0,0.0158759380990026
358,1,1,29,2451.3868,4,1,1219049,0.0409712817122199,0.3574277982263223,0.4248787374420552,0.0824068597734791,0.0,0.094316143157494
359,1,1,27,2736.1139,5,1,893997,0.0022371439725189,0.3693927384543796,0.4320182282490881,0.1210429117771088,0.0,0.0753089775469045
360,1,1,29,1943.413,4,1,1779778,0.0312612022398299,0.3086693958459988,0.3198117967521792,0.1646873935962799,0.0,0.1755718971691975
361,1,2,26,1943.413,4,1,1722614,0.0606874203971406,0.1602477397722299,0.6204512444459409,0.0884945785881224,0.0,0.0701207583358779
362,0,2,24,621.4722,4,1,384710,0.1169712250786306,0.4236437836292272,0.3642483948948559,0.0064984013932572,0.0,0.088638195004029
363,1,1,23,1811.3641,6,4,1068193,0.0843152875931596,0.1705403424287558,0.4947345657573117,0.1806199815950862,0.0,0.0697907587860995
364,1,1,29,3443.5467,6,1,1412961,0.0290928058170041,0.3307692144369165,0.5656008906119844,0.0079832352060672,0.0,0.0665552693952628
365,1,2,26,1647.4817,4,1,1073392,0.0036640854412926,0.4927743079881348,0.3116261347205867,0.1151117206016068,0.0089436105355732,0.0678801407128057
366,1,2,26,1092.3301,5,1,1349475,0.1596917319698401,0.1471609329554085,0.4816680560958891,0.0364178662072287,0.0,0.1750614127716334
367,1,1,29,595.2293,6,1,2104334,0.1188827438990198,0.3242275228171953,0.3667597444131967,0.1119513347215793,0.0231522182315164,0.0550278615466936
368,1,1,26,760.0643,4,1,1314651,0.0234739105663784,0.2862143641164081,0.3872404158974511,0.2541389311688045,0.0094321610830555,0.0395002171679023
369,1,2,25,760.0643,6,1,1061298,0.0516348848297085,0.2660440328729537,0.4990586998185241,0.0123433757530872,0.0003768969695599,0.1705421097561665
370,1,1,29,990.7264,5,1,1178791,0.0921002959812214,0.4922518071481713,0.3244943336011218,0.0389874031953077,0.0,0.0521678567277829
371,1,1,26,1237.944,6,4,1595414,0.0107075655597857,0.3576545022169794,0.5770859475973008,0.0187199059303729,0.0,0.0358314518990055
372,1,2,28,990.7264,6,1,1527228,0.0587679115364569,0.3542810896604829,0.3601629881065564,0.0904887809809668,0.0407011919634789,0.0955980377520579
373,1,1,26,1333.052,6,1,3601387,0.0408528714075993,0.251292071637955,0.3839231940360755,0.2273807285915121,0.0677008608072389,0.0288502735196189
374,1,1,23,810.5575,5,5,1113187,0.1015310096147367,0.3105722578506576,0.4686274633102973,0.0497068327244209,0.0325641603791636,0.0370000727640549
375,1,2,27,1373.4861,5,1,2482739,0.0282087645942646,0.2574910210054298,0.2999103006800151,0.1964068716043047,0.0794819753506107,0.138500663984414
376,1,1,27,4101.2381,4,1,1724898,0.0637991347894194,0.2212188778698798,0.500143776617516,0.149039537410328,0.0204029455654769,0.0453968872362307
377,1,2,25,3594.5562,5,1,1427467,0.0897975224646173,0.4662692727747822,0.203358116159603,0.0831718001186717,0.0353072960705921,0.1220966929533222
378,1,2,26,3512.1848,6,1,710498,0.0664716860568221,0.4098378883543655,0.2717938685260198,0.1285239367317008,0.0,0.1233726203310917
379,1,1,26,3627.7458,6,1,1076808,0.0086672833039873,0.43038777572232,0.2171900654527084,0.1621217524386891,0.0719626897274165,0.1096676473428875
380,1,1,29,3627.7458,6,1,1778800,0.1251990105689228,0.2267461209804362,0.3891646053519226,0.1303086350348549,0.0775371036653924,0.0510456487519676
381,0,1,25,593.6396,6,1,1288455,0.0543286339065004,0.1834134680683454,0.6693365309615004,0.0610778024843708,0.0,0.0318435645792829
382,1,2,23,2873.6097,6,2,1962996,0.0399735913878581,0.2266993921536264,0.5365074610442405,0.0863027739231256,0.0117167839363911,0.0987999975547581
383,1,2,23,2114.0796,5,1,2105892,0.0441223956404222,0.2543435275883093,0.5693003249929246,0.0386392084684304,0.0142457447960294,0.0793487985138839
384,1,2,25,2968.1597,4,1,1606238,0.0124340228534003,0.3357148816053412,0.5117778311806843,0.0478677506073197,0.0,0.0922055137532545
